kode_pos,provinsi,kota_kabupaten,kecamatan,kelurahan_desa,kelurahan_desa_id
24672,Aceh,Aceh Tenggara,Bambel,Lawe Hijo,11.02.03.2005
24672,Aceh,Aceh Tenggara,Bambel,Pinding,11.02.03.2006
24672,Aceh,Aceh Tenggara,Bambel,Terutung Megara Asli,11.02.03.2009
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli,11.02.03.2011
24672,Aceh,Aceh Tenggara,Bambel,Kute Lang-Lang,11.02.03.2012
24672,Aceh,Aceh Tenggara,Bambel,Pedesi,11.02.03.2013
24672,Aceh,Aceh Tenggara,Bambel,Terutung Payung Hulu,11.02.03.2014
24672,Aceh,Aceh Tenggara,Bambel,Terutung Payung Hilir,11.02.03.2015
24672,Aceh,Aceh Tenggara,Bambel,Tualang Sembilar,11.02.03.2016
24672,Aceh,Aceh Tenggara,Bambel,Kuning I,11.02.03.2017
24672,Aceh,Aceh Tenggara,Bambel,Kuning II,11.02.03.2018
24672,Aceh,Aceh Tenggara,Bambel,Cinta Damai,11.02.03.2019
24672,Aceh,Aceh Tenggara,Bambel,Likat,11.02.03.2020
24672,Aceh,Aceh Tenggara,Bambel,Rikit,11.02.03.2021
24672,Aceh,Aceh Tenggara,Bambel,Bambel,11.02.03.2023
24672,Aceh,Aceh Tenggara,Bambel,Lawe Kihing,11.02.03.2025
24672,Aceh,Aceh Tenggara,Bambel,Terutung Seperai,11.02.03.2026
24672,Aceh,Aceh Tenggara,Bambel,Kute Seri,11.02.03.2027
24672,Aceh,Aceh Tenggara,Bambel,Kuta Antara,11.02.03.2028
24672,Aceh,Aceh Tenggara,Bambel,Pulo Perengge,11.02.03.2029
24672,Aceh,Aceh Tenggara,Bambel,Pulo Kendondong,11.02.03.2031
24672,Aceh,Aceh Tenggara,Bambel,Pancakh Iman,11.02.03.2033
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli Baru,11.02.03.2034
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli Pantai Raja,11.02.03.2035
24672,Aceh,Aceh Tenggara,Bambel,Biak Muli Sejahtera,11.02.03.2036
24672,Aceh,Aceh Tenggara,Bambel,Lembah Haji,11.02.03.2037
24672,Aceh,Aceh Tenggara,Bambel,Terutung PayungGabungan,
24672,Aceh,Aceh Tenggara,Bambel,Lawe Hijo Metuah,11.02.03.2039
24672,Aceh,Aceh Tenggara,Bambel,Ampera,11.02.03.2040
24672,Aceh,Aceh Tenggara,Bambel,Tembilakh Mbakhu,11.02.03.2041
24672,Aceh,Aceh Tenggara,Bambel,Kute Lang-Lang Bakhu,11.02.03.2042
24664,Aceh,Aceh Tenggara,Babussalam,Kutacane,
24664,Aceh,Aceh Tenggara,Babussalam,Perapat Hilir,11.02.04.2002
24664,Aceh,Aceh Tenggara,Babussalam,Perapat Hulu,11.02.04.2003
24664,Aceh,Aceh Tenggara,Babussalam,Muara Lawe Bulan,11.02.04.2004
24664,Aceh,Aceh Tenggara,Babussalam,Mbarung,11.02.04.2005
24664,Aceh,Aceh Tenggara,Babussalam,Batu Mbulan Asli,11.02.04.2006
24664,Aceh,Aceh Tenggara,Babussalam,Batu Mbulan I,11.02.04.2007
24664,Aceh,Aceh Tenggara,Babussalam,Batu Mbulan II,11.02.04.2008
24664,Aceh,Aceh Tenggara,Babussalam,Kampung Raja,11.02.04.2009
24664,Aceh,Aceh Tenggara,Babussalam,Pulonas,11.02.04.2010
24664,Aceh,Aceh Tenggara,Babussalam,Kampung Melayu Gabungan,11.02.04.2011
24664,Aceh,Aceh Tenggara,Babussalam,Terutung Pedi,11.02.04.2012
24664,Aceh,Aceh Tenggara,Babussalam,Kute Rih,11.02.04.2013
24664,Aceh,Aceh Tenggara,Babussalam,Gumpang Jaya,11.02.04.2014
24664,Aceh,Aceh Tenggara,Babussalam,Pulo Latong,11.02.04.2015
24664,Aceh,Aceh Tenggara,Babussalam,Kutacane Lama,11.02.04.2016
24664,Aceh,Aceh Tenggara,Babussalam,Batu Mbulan Mbaru,11.02.04.2017
24664,Aceh,Aceh Tenggara,Babussalam,Pulo Peding,11.02.04.2018
24664,Aceh,Aceh Tenggara,Babussalam,Mendabe,11.02.04.2019
24664,Aceh,Aceh Tenggara,Babussalam,Ujung Barat,11.02.04.2020
24664,Aceh,Aceh Tenggara,Babussalam,Pekhapat Titi Panjang,11.02.04.2021
24664,Aceh,Aceh Tenggara,Babussalam,Pekhapat Sepakat,11.02.04.2022
24664,Aceh,Aceh Tenggara,Babussalam,Alas Marantcar,
24664,Aceh,Aceh Tenggara,Babussalam,Batu Mbulan Sepakat,11.02.04.2024
24664,Aceh,Aceh Tenggara,Babussalam,Pulo Sanggakh,11.02.04.2025
24664,Aceh,Aceh Tenggara,Babussalam,Melayu I,11.02.04.2026
24664,Aceh,Aceh Tenggara,Babussalam,Mbarung Datuk Saudane,11.02.04.2027
24666,Aceh,Aceh Tenggara,Badar,Salang Alas,11.02.05.2005
24666,Aceh,Aceh Tenggara,Badar,Kuta Pasir,11.02.05.2009
24666,Aceh,Aceh Tenggara,Badar,Purwodadi,11.02.05.2011
24666,Aceh,Aceh Tenggara,Badar,Kuta Tinggi,11.02.05.2012
24666,Aceh,Aceh Tenggara,Badar,Kampung Baru,11.02.05.2013
24666,Aceh,Aceh Tenggara,Badar,Peranginan,11.02.05.2014
24666,Aceh,Aceh Tenggara,Badar,Natam,11.02.05.2015
24666,Aceh,Aceh Tenggara,Badar,Kumbang Jaya,11.02.05.2025
24666,Aceh,Aceh Tenggara,Badar,Kumbang Indah,11.02.05.2026
24666,Aceh,Aceh Tenggara,Badar,Natam Baru,11.02.05.2027
24666,Aceh,Aceh Tenggara,Badar,Deleng Megakhe,11.02.05.2029
24666,Aceh,Aceh Tenggara,Badar,Lawe Bekung,11.02.05.2030
24666,Aceh,Aceh Tenggara,Badar,Lawe Bekung Tampahan,11.02.05.2031
24666,Aceh,Aceh Tenggara,Badar,Badar Indah,11.02.05.2032
24666,Aceh,Aceh Tenggara,Badar,Batu Mbekhong,11.02.05.2033
24666,Aceh,Aceh Tenggara,Badar,Tanah Merah,11.02.05.2034
24666,Aceh,Aceh Tenggara,Badar,Tanoh Megakhe,11.02.05.2035
24666,Aceh,Aceh Tenggara,Badar,Lawe Sekerah,11.02.05.2036
24673,Aceh,Aceh Tenggara,Babul Makmur,Pardomuan II,11.02.06.2001
24673,Aceh,Aceh Tenggara,Babul Makmur,Lawe Desky I,11.02.06.2002
24673,Aceh,Aceh Tenggara,Babul Makmur,Lawe Desky Sabas,11.02.06.2003
24673,Aceh,Aceh Tenggara,Babul Makmur,Pardomuan I,11.02.06.2004
24673,Aceh,Aceh Tenggara,Babul Makmur,Cinta Damai,11.02.06.2005
24673,Aceh,Aceh Tenggara,Babul Makmur,Pardamean,11.02.06.2013
24673,Aceh,Aceh Tenggara,Babul Makmur,Lawe Desky Tongah,11.02.06.2007
24673,Aceh,Aceh Tenggara,Babul Makmur,Kute Bakti,11.02.06.2008
24673,Aceh,Aceh Tenggara,Babul Makmur,Muara Situlen,11.02.06.2010
24673,Aceh,Aceh Tenggara,Babul Makmur,Sejahtera,11.02.06.2011
24673,Aceh,Aceh Tenggara,Babul Makmur,Kute Makmur,11.02.06.2012
24673,Aceh,Aceh Tenggara,Babul Makmur,Pardamean,11.02.06.2013
24673,Aceh,Aceh Tenggara,Babul Makmur,Lawe Mantik,11.02.06.2014
24673,Aceh,Aceh Tenggara,Babul Makmur,Cinta Makmur,11.02.06.2015
24673,Aceh,Aceh Tenggara,Babul Makmur,Muara Setia,11.02.06.2016
24673,Aceh,Aceh Tenggara,Babul Makmur,Tanoh Alas,11.02.06.2017
24673,Aceh,Aceh Tenggara,Babul Makmur,Sejahtera Baru,11.02.06.2018
24673,Aceh,Aceh Tenggara,Babul Makmur,Lawe Tawakh,11.02.06.2024
24673,Aceh,Aceh Tenggara,Babul Makmur,Sabilussalam,11.02.06.2025
24673,Aceh,Aceh Tenggara,Babul Makmur,Lawe Desky Jaya,11.02.06.2026
24673,Aceh,Aceh Tenggara,Babul Makmur,Pintu Alas,11.02.06.2027
24663,Aceh,Aceh Tenggara,Darul Hasanah,Gulo,11.02.07.2001
24663,Aceh,Aceh Tenggara,Darul Hasanah,Pulo Piku,11.02.07.2002
24663,Aceh,Aceh Tenggara,Darul Hasanah,Terutung Kute,11.02.07.2003
24663,Aceh,Aceh Tenggara,Darul Hasanah,Kute Ujung,11.02.07.2004
24663,Aceh,Aceh Tenggara,Darul Hasanah,Lawe Stul,11.02.07.2005
24663,Aceh,Aceh Tenggara,Darul Hasanah,Kite Merangun,11.02.07.2006
24663,Aceh,Aceh Tenggara,Darul Hasanah,Mamas,11.02.07.2007
24663,Aceh,Aceh Tenggara,Darul Hasanah,Tanjung Lama,11.02.07.2008
24663,Aceh,Aceh Tenggara,Darul Hasanah,Tanjung Muda,11.02.07.2009
24663,Aceh,Aceh Tenggara,Darul Hasanah,Rambung Teldak,11.02.07.2010
24663,Aceh,Aceh Tenggara,Darul Hasanah,Tanjung Aman,11.02.07.2011
24663,Aceh,Aceh Tenggara,Darul Hasanah,Sri Muda,11.02.07.2012
24663,Aceh,Aceh Tenggara,Darul Hasanah,Ujung Baru,11.02.07.2013
24663,Aceh,Aceh Tenggara,Darul Hasanah,Kute Rambe,11.02.07.2014
24663,Aceh,Aceh Tenggara,Darul Hasanah,Mamas Baru,11.02.07.2015
24663,Aceh,Aceh Tenggara,Darul Hasanah,Rambung Jaya,11.02.07.2016
24663,Aceh,Aceh Tenggara,Darul Hasanah,Makmur Jaya,11.02.07.2017
24663,Aceh,Aceh Tenggara,Darul Hasanah,Darul Makmur,11.02.07.2018
24663,Aceh,Aceh Tenggara,Darul Hasanah,Tanjung Bakhu,11.02.07.2019
24663,Aceh,Aceh Tenggara,Darul Hasanah,Pulo Gabung,11.02.07.2020
24663,Aceh,Aceh Tenggara,Darul Hasanah,Kokhtan Jaya,11.02.07.2021
24663,Aceh,Aceh Tenggara,Darul Hasanah,Istiqamah,11.02.07.2022
24663,Aceh,Aceh Tenggara,Darul Hasanah,Lawe Mamas Indah,11.02.07.2023
24663,Aceh,Aceh Tenggara,Darul Hasanah,Tanjung Leuser,11.02.07.2024
24663,Aceh,Aceh Tenggara,Darul Hasanah,Simpang IV Tanjung,11.02.07.2025
24663,Aceh,Aceh Tenggara,Darul Hasanah,Lawe Pinis,11.02.07.2026
24663,Aceh,Aceh Tenggara,Darul Hasanah,Buntul Kendawi,11.02.07.2027
24663,Aceh,Aceh Tenggara,Darul Hasanah,Kuning Abadi,11.02.07.2028
24665,Aceh,Aceh Tenggara,Lawe Bulan,Pasir Gala,11.02.08.2001
24665,Aceh,Aceh Tenggara,Lawe Bulan,Pasir Penjengakan,11.02.08.2002
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kutambaru,11.02.08.2003
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Sagu Hulu,11.02.08.2004
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Sagu Hilir,11.02.08.2005
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kute Bantil,11.02.08.2006
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Kolok,11.02.08.2011
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Rutung,11.02.08.2012
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kampung Nangka,11.02.08.2013
24665,Aceh,Aceh Tenggara,Lawe Bulan,Tenembak Juhar,11.02.08.2014
24665,Aceh,Aceh Tenggara,Lawe Bulan,Simpang Empat,11.02.08.2015
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kuta Buluh Botong,11.02.08.2016
24665,Aceh,Aceh Tenggara,Lawe Bulan,Katambaru Becawan,11.02.08.2017
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Kinge,11.02.08.2018
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kandang Mbelang Mandiri,11.02.08.2019
24665,Aceh,Aceh Tenggara,Lawe Bulan,Mbacang Racun,11.02.08.2020
24665,Aceh,Aceh Tenggara,Lawe Bulan,Telaga Mekar,11.02.08.2021
24665,Aceh,Aceh Tenggara,Lawe Bulan,Pulonas Baru,11.02.08.2023
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kuta Genting,11.02.08.2025
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Sagu Baru,
24665,Aceh,Aceh Tenggara,Lawe Bulan,Lawe Sagu,11.02.08.2027
24665,Aceh,Aceh Tenggara,Lawe Bulan,Pekhapet Timur,11.02.08.2028
24665,Aceh,Aceh Tenggara,Lawe Bulan,Bahagia,11.02.08.2029
24665,Aceh,Aceh Tenggara,Lawe Bulan,Kute Galuh Asli,11.02.08.2030
24671,Aceh,Aceh Tenggara,Bukit Tusam,Kute Lengat Pangan,11.02.09.2001
24671,Aceh,Aceh Tenggara,Bukit Tusam,Kute Lengat Selian,11.02.09.2002
24671,Aceh,Aceh Tenggara,Bukit Tusam,Tualang Baru,11.02.09.2003
24671,Aceh,Aceh Tenggara,Bukit Tusam,Alur Buluh,11.02.09.2004
24671,Aceh,Aceh Tenggara,Bukit Tusam,Maha Singkil,11.02.09.2005
24671,Aceh,Aceh Tenggara,Bukit Tusam,Tenembak Bintang,11.02.09.2006
24671,Aceh,Aceh Tenggara,Bukit Tusam,Kute Lingga,11.02.09.2007
24671,Aceh,Aceh Tenggara,Bukit Tusam,Rikit Bur,11.02.09.2008
24671,Aceh,Aceh Tenggara,Bukit Tusam,Kerukunan,11.02.09.2010
24671,Aceh,Aceh Tenggara,Bukit Tusam,Lawe Dua,11.02.09.2011
24671,Aceh,Aceh Tenggara,Bukit Tusam,Rema,11.02.09.2012
24671,Aceh,Aceh Tenggara,Bukit Tusam,Bambel Baru,11.02.09.2013
24671,Aceh,Aceh Tenggara,Bukit Tusam,Pejuang,11.02.09.2014
24671,Aceh,Aceh Tenggara,Bukit Tusam,Darussalam,11.02.09.2015
24671,Aceh,Aceh Tenggara,Bukit Tusam,Amaliah,11.02.09.2016
24671,Aceh,Aceh Tenggara,Bukit Tusam,Sebudi Jaya,11.02.09.2017
24671,Aceh,Aceh Tenggara,Bukit Tusam,Gumpang,11.02.09.2018
24671,Aceh,Aceh Tenggara,Bukit Tusam,Kute Gekhat,11.02.09.2019
24671,Aceh,Aceh Tenggara,Bukit Tusam,Paye Khambung,11.02.09.2020
24671,Aceh,Aceh Tenggara,Bukit Tusam,Mbak Sako,11.02.09.2021
24671,Aceh,Aceh Tenggara,Bukit Tusam,Darul Imami,11.02.09.2022
24671,Aceh,Aceh Tenggara,Bukit Tusam,Rikit Bur II,11.02.09.2023
24671,Aceh,Aceh Tenggara,Bukit Tusam,Kute Empat Lima,11.02.09.2024
24678,Aceh,Aceh Tenggara,Semadam,Simpang Semadam,11.02.10.2001
24678,Aceh,Aceh Tenggara,Semadam,Semadam Awal,11.02.10.2002
24678,Aceh,Aceh Tenggara,Semadam,Semadam Asal,11.02.10.2003
24678,Aceh,Aceh Tenggara,Semadam,Lawe Kinga Gabungan,11.02.10.2004
24678,Aceh,Aceh Tenggara,Semadam,Lawe Kinga Tebing Tinggi,11.02.10.2005
24678,Aceh,Aceh Tenggara,Semadam,Kebun Sere,11.02.10.2006
24678,Aceh,Aceh Tenggara,Semadam,Lawe Beringin Horas,11.02.10.2007
24678,Aceh,Aceh Tenggara,Semadam,Lawe. Berigin Gayo,11.02.10.2008
24678,Aceh,Aceh Tenggara,Semadam,Suka Makmur,11.02.10.2009
24678,Aceh,Aceh Tenggara,Semadam,Pasar Puntung,11.02.10.2010
24678,Aceh,Aceh Tenggara,Semadam,Titi Pasir,11.02.10.2011
24678,Aceh,Aceh Tenggara,Semadam,Lawe Petanduk I,11.02.10.2012
24678,Aceh,Aceh Tenggara,Semadam,Ngkeran Alur Buluh,11.02.10.2013
24678,Aceh,Aceh Tenggara,Semadam,Kampung Baru,11.02.10.2014
24678,Aceh,Aceh Tenggara,Semadam,Sepakat Segenap,11.02.10.2015
24678,Aceh,Aceh Tenggara,Semadam,Selamat Indah,11.02.10.2016
24678,Aceh,Aceh Tenggara,Semadam,Lawe Kinge Lapter,11.02.10.2017
24678,Aceh,Aceh Tenggara,Semadam,Lawe Mejile,11.02.10.2018
24678,Aceh,Aceh Tenggara,Semadam,Lawe Petanduk-II,11.02.10.2019
24675,Aceh,Aceh Tenggara,Babul Rahmah,Titi Mas,11.02.11.2004
24675,Aceh,Aceh Tenggara,Babul Rahmah,Meranti,11.02.11.2005
24675,Aceh,Aceh Tenggara,Babul Rahmah,Kute Lang-Lang,11.02.11.2006
24675,Aceh,Aceh Tenggara,Babul Rahmah,Lawe Sumur,11.02.11.2007
24675,Aceh,Aceh Tenggara,Babul Rahmah,Pardamaian,11.02.11.2008
24675,Aceh,Aceh Tenggara,Babul Rahmah,Salim Pipit,11.02.11.2009
24675,Aceh,Aceh Tenggara,Babul Rahmah,Penguhapan,11.02.11.2010
24675,Aceh,Aceh Tenggara,Babul Rahmah,Lumban Tua,11.02.11.2011
24675,Aceh,Aceh Tenggara,Babul Rahmah,Mutiara Damai,11.02.11.2012
24675,Aceh,Aceh Tenggara,Babul Rahmah,Dolok Nauli,11.02.11.2013
24675,Aceh,Aceh Tenggara,Babul Rahmah,Tuhi Jongkat,11.02.11.2014
24675,Aceh,Aceh Tenggara,Babul Rahmah,Uning Sigugur,11.02.11.2015
24675,Aceh,Aceh Tenggara,Babul Rahmah,Lumban Sitio-tio,11.02.11.2016
24675,Aceh,Aceh Tenggara,Babul Rahmah,Lawe Malum,11.02.11.2017
24675,Aceh,Aceh Tenggara,Babul Rahmah,Alur Baning,11.02.11.2018
24675,Aceh,Aceh Tenggara,Babul Rahmah,Lingga Alas,11.02.11.2019
24675,Aceh,Aceh Tenggara,Babul Rahmah,Khambung Tumbung,11.02.11.2020
24675,Aceh,Aceh Tenggara,Babul Rahmah,Tuah Mesade,11.02.11.2021
24675,Aceh,Aceh Tenggara,Babul Rahmah,Sumukh Alas,11.02.11.2022
24675,Aceh,Aceh Tenggara,Babul Rahmah,Alukh Bakhu,11.02.11.2023
24675,Aceh,Aceh Tenggara,Babul Rahmah,Sepekhinding,11.02.11.2024
24675,Aceh,Aceh Tenggara,Babul Rahmah,Tanoh Subukh,11.02.11.2025
24675,Aceh,Aceh Tenggara,Babul Rahmah,Pinggan Mbelang,11.02.11.2026
24675,Aceh,Aceh Tenggara,Babul Rahmah,Sigai Indah,11.02.11.2027
24675,Aceh,Aceh Tenggara,Babul Rahmah,Ukekh Deleng,11.02.11.2028
24675,Aceh,Aceh Tenggara,Babul Rahmah,Alas Mesikhat,11.02.11.2029
24675,Aceh,Aceh Tenggara,Babul Rahmah,Titi Hakhapen,11.02.11.2030
24662,Aceh,Aceh Tenggara,Ketambe,Aunan Sepakat,11.02.12.2001
24662,Aceh,Aceh Tenggara,Ketambe,Lawe Penanggalan,11.02.12.2002
24662,Aceh,Aceh Tenggara,Ketambe,Lawe Mengkudu,11.02.12.2003
24662,Aceh,Aceh Tenggara,Ketambe,Jambur Lak-lak,11.02.12.2004
24662,Aceh,Aceh Tenggara,Ketambe,Simpang Tiga Jongar,11.02.12.2005
24662,Aceh,Aceh Tenggara,Ketambe,Jongar Asli,11.02.12.2006
24662,Aceh,Aceh Tenggara,Ketambe,Ketambe,11.02.12.2007
24662,Aceh,Aceh Tenggara,Ketambe,Rumah Bundar,11.02.12.2008
24662,Aceh,Aceh Tenggara,Ketambe,Penyeberangan Cingkam,11.02.12.2009
24662,Aceh,Aceh Tenggara,Ketambe,Deleng Damar,11.02.12.2010
24662,Aceh,Aceh Tenggara,Ketambe,Bintang Bener,11.02.12.2011
24662,Aceh,Aceh Tenggara,Ketambe,Suka Rimbun,11.02.12.2012
24662,Aceh,Aceh Tenggara,Ketambe,Lawe Aunan,11.02.12.2013
24662,Aceh,Aceh Tenggara,Ketambe,Bener Bepapah,11.02.12.2014
24662,Aceh,Aceh Tenggara,Ketambe,Penungkunen,11.02.12.2015
24662,Aceh,Aceh Tenggara,Ketambe,Datok Pining,11.02.12.2016
24662,Aceh,Aceh Tenggara,Ketambe,Kati Maju,11.02.12.2017
24662,Aceh,Aceh Tenggara,Ketambe,Leuser,11.02.12.2018
24662,Aceh,Aceh Tenggara,Ketambe,Jati Sara,11.02.12.2019
24662,Aceh,Aceh Tenggara,Ketambe,Bukit Mbakhu,11.02.12.2020
24662,Aceh,Aceh Tenggara,Ketambe,Kayu Metangur,11.02.12.2021
24662,Aceh,Aceh Tenggara,Ketambe,Lawe Sembekan,11.02.12.2022
24662,Aceh,Aceh Tenggara,Ketambe,Lawe Beringin,11.02.12.2023
24662,Aceh,Aceh Tenggara,Ketambe,Lawe Ger-Ger,11.02.12.2024
24662,Aceh,Aceh Tenggara,Ketambe,Simpur Jaya,11.02.12.2025
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Salang Baru,11.02.13.2001
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Ranto Dior,11.02.13.2002
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Lembah Alas,11.02.13.2003
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Tenembak Lang-Lang,11.02.13.2004
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Salang Sigotom,11.02.13.2005
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Tualang Lama,11.02.13.2006
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Gusung Batu,11.02.13.2007
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Kaya Pangur,11.02.13.2008
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Sepakat,11.02.13.2009
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Lawe Pangkat,11.02.13.2010
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Bunga Melur,11.02.13.2011
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Penampaan,11.02.13.2012
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Terutung Mbelang,11.02.13.2013
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Salang Muara,11.02.13.2014
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Lawe Hakhum,11.02.13.2015
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Tanoh Khukahen,11.02.13.2016
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Tading Ni Ulihi,11.02.13.2017
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Peseluk Pesimbe,11.02.13.2018
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Kane Lot,11.02.13.2019
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Muhajirin,11.02.13.2020
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Beriring Naru,11.02.13.2021
24660,Aceh,Aceh Tenggara,Deleng Pokhkisen,Kati Jeroh,11.02.13.2022
24670,Aceh,Aceh Tenggara,Lawe Sumur,Terutung Megara Lawe Pasaran,11.02.14.2001
24670,Aceh,Aceh Tenggara,Lawe Sumur,Kisam Gabungan,11.02.14.2002
24670,Aceh,Aceh Tenggara,Lawe Sumur,Kisam Kute Pasir,11.02.14.2003
24670,Aceh,Aceh Tenggara,Lawe Sumur,Lawe Sumur,11.02.14.2004
24670,Aceh,Aceh Tenggara,Lawe Sumur,Lawe Sumur Baru,11.02.14.2005
24670,Aceh,Aceh Tenggara,Lawe Sumur,Kute Lesung,11.02.14.2006
24670,Aceh,Aceh Tenggara,Lawe Sumur,Berandang,11.02.14.2007
24670,Aceh,Aceh Tenggara,Lawe Sumur,Kute Bunin,11.02.14.2008
24670,Aceh,Aceh Tenggara,Lawe Sumur,Buah Pala,11.02.14.2009
24670,Aceh,Aceh Tenggara,Lawe Sumur,Panosan,11.02.14.2010
24670,Aceh,Aceh Tenggara,Lawe Sumur,Lawe Pasaran Tengku Mbelin,11.02.14.2011
24670,Aceh,Aceh Tenggara,Lawe Sumur,Terutung Megahke MBakhu,11.02.14.2012
24670,Aceh,Aceh Tenggara,Lawe Sumur,Kisam Lestari,11.02.14.2013
24670,Aceh,Aceh Tenggara,Lawe Sumur,Kisam Kute Rambe,11.02.14.2014
24670,Aceh,Aceh Tenggara,Lawe Sumur,Lawe Polak,11.02.14.2015
24670,Aceh,Aceh Tenggara,Lawe Sumur,Lawes Sumur Sepakat,11.02.14.2016
24670,Aceh,Aceh Tenggara,Lawe Sumur,Setia Baru,11.02.14.2017
24670,Aceh,Aceh Tenggara,Lawe Sumur,Teger Miko,11.02.14.2018
24674,Aceh,Aceh Tenggara,Tanoh Alas,Salim Pinim I,11.02.15.2001
24674,Aceh,Aceh Tenggara,Tanoh Alas,Jambur Damar,11.02.15.2002
24674,Aceh,Aceh Tenggara,Tanoh Alas,Alur Langsat,11.02.15.2003
24674,Aceh,Aceh Tenggara,Tanoh Alas,Rambah Sayang,11.02.15.2004
24674,Aceh,Aceh Tenggara,Tanoh Alas,Rumah Luar,11.02.15.2006
24674,Aceh,Aceh Tenggara,Tanoh Alas,Tenembak Alas,11.02.15.2007
24674,Aceh,Aceh Tenggara,Tanoh Alas,Lawe Tungkal,11.02.15.2008
24674,Aceh,Aceh Tenggara,Tanoh Alas,Salim Pinim II,11.02.15.2009
24674,Aceh,Aceh Tenggara,Tanoh Alas,Jambukh Pekhmate,11.02.15.2010
24674,Aceh,Aceh Tenggara,Tanoh Alas,Khutung Mbelang,11.02.15.2011
24674,Aceh,Aceh Tenggara,Tanoh Alas,Timang Rasa,11.02.15.2012
24674,Aceh,Aceh Tenggara,Tanoh Alas,Stambul Jaya,11.02.15.2013
24674,Aceh,Aceh Tenggara,Tanoh Alas,Alur Nangke,11.02.15.2014
24674,Aceh,Aceh Tenggara,Tanoh Alas,Kute Mejile,11.02.15.2015
24677,Aceh,Aceh Tenggara,Leuser,Bintang Alga Musara,11.02.16.2001
24677,Aceh,Aceh Tenggara,Leuser,Bintang Bukit Indah,11.02.16.2002
24677,Aceh,Aceh Tenggara,Leuser,Tanjung Sari,11.02.16.2003
24677,Aceh,Aceh Tenggara,Leuser,Bun-bun Alas,11.02.16.2004
24677,Aceh,Aceh Tenggara,Leuser,Naga Timbul,11.02.16.2005
24677,Aceh,Aceh Tenggara,Leuser,Gunung Pak-Pak,11.02.16.2006
24677,Aceh,Aceh Tenggara,Leuser,Bukit Meriah,11.02.16.2007
24677,Aceh,Aceh Tenggara,Leuser,Permata Musara,11.02.16.2008
24677,Aceh,Aceh Tenggara,Leuser,Laut Tawar,11.02.16.2009
24677,Aceh,Aceh Tenggara,Leuser,Kane Mende,11.02.16.2010
24677,Aceh,Aceh Tenggara,Leuser,Lawe Sekhakut,11.02.16.2011
24677,Aceh,Aceh Tenggara,Leuser,Bunbun Indah,11.02.16.2012
24677,Aceh,Aceh Tenggara,Leuser,Suka Damai,11.02.16.2013
24677,Aceh,Aceh Tenggara,Leuser,Tuah Kekhine,11.02.16.2014
24677,Aceh,Aceh Tenggara,Leuser,Punce Nali,11.02.16.2015
24677,Aceh,Aceh Tenggara,Leuser,Sade Ate,11.02.16.2016
24677,Aceh,Aceh Tenggara,Leuser,Akhih Majile,11.02.16.2017
24677,Aceh,Aceh Tenggara,Leuser,Ukhat Peseluk,11.02.16.2018
24677,Aceh,Aceh Tenggara,Leuser,Tunas Mude,11.02.16.2019
24677,Aceh,Aceh Tenggara,Leuser,Gaye Sendah,11.02.16.2020
24677,Aceh,Aceh Tenggara,Leuser,Kute Hakhapen,11.02.16.2021
24677,Aceh,Aceh Tenggara,Leuser,Kompas,11.02.16.2022
24677,Aceh,Aceh Tenggara,Leuser,Sepakat,11.02.16.2023
24455,Aceh,Aceh Timur,Darul Aman,Alue Luddin Sa,11.03.01.2001
