kota_kabupaten_id,nama,url
1903,Kabupaten Bangka Selatan,https://bangkaselatankab.go.id
1904,Kabupaten Bangka Tengah,https://bangkatengahkab.go.id
1905,Kabupaten Bangka Barat,https://bangkabaratkab.go.id/
1906,Kabupaten Belitung Timur,https://beltim.go.id/
1971,Kota Pangkal Pinang,https://pangkalpinangkota.go.id
2101,Kabupaten Bintan,https://bintankab.go.id
2102,Kabupaten Karimun,https://karimunkab.go.id
2103,Kabupaten Natuna,https://natunakab.go.id
2104,Kabupaten Lingga,https://linggakab.go.id
2105,Kabupaten Kepulauan Anambas,https://anambaskab.go.id/
2171,Kota Batam,https://batam.go.id
2172,Kota Tanjung Pinang,https://tanjungpinangkota.go.id
3101,Kabupaten Administrasi Kepulauan Seribu,https://pulauseribu.jakarta.go.id/
3171,Kota Administrasi Jakarta Pusat,https://pusat.jakarta.go.id/
3172,Kota Administrasi Jakarta Utara,https://utara.jakarta.go.id/
3173,Kota Administrasi Jakarta Barat,https://barat.jakarta.go.id/
3174,Kota Administrasi Jakarta Selatan,https://selatan.jakarta.go.id/
3175,Kota Administrasi Jakarta Timur,https://timur.jakarta.go.id/
3201,Kabupaten Bogor,https://bogorkab.go.id
3202,Kabupaten Sukabumi,https://portal.sukabumikab.go.id
3203,Kabupaten Cianjur,https://cianjurkab.go.id
3204,Kabupaten Bandung,https://bandungkab.go.id
3205,Kabupaten Garut,https://garutkab.go.id
3206,Kabupaten Tasikmalaya,https://tasikmalayakab.go.id
